<Logging continued from "data/ulx_logs/07-06-21.txt">
[00:14:02] Client "Starburst" connected.
[20:57:02] Miku<STEAM_0:0:448732644> spawned model models/props_debris/metal_panel01a.mdl
[20:57:05] Miku<STEAM_0:0:448732644> spawned model models/props_debris/metal_panel01a.mdl
[20:57:12] Пиромант: /tts skibidi bop m dada
[20:57:13] Miku<STEAM_0:0:448732644> spawned model models/hunter/blocks/cube8x8x8.mdl
[20:57:20] Пиромант: /tts @@@@@@@@@@@
[20:57:22] Miku<STEAM_0:0:448732644> spawned model models/hunter/blocks/cube8x8x8.mdl
[20:57:29] Miku: гы
[20:57:40] Пиромант: t[ty[t[f[[fg[fd
[20:57:42] Пиромант: хвахахвыхахывах
[20:57:42] Miku was killed by trigger_hurt
[20:57:46] Miku<STEAM_0:0:448732644> spawned sent item_battery
[20:57:46] Miku<STEAM_0:0:448732644> spawned sent item_battery
[20:57:47] Miku<STEAM_0:0:448732644> spawned sent item_battery
[20:57:47] Miku<STEAM_0:0:448732644> spawned sent item_battery
[20:57:47] Miku<STEAM_0:0:448732644> spawned sent item_battery
[20:57:47] Miku<STEAM_0:0:448732644> spawned sent item_battery
[20:57:47] Miku<STEAM_0:0:448732644> spawned sent item_battery
[20:57:50] Miku<STEAM_0:0:448732644> spawned model models/hunter/blocks/cube8x8x8.mdl
[20:58:00] John Drog<STEAM_0:0:168731787> spawned model models/hunter/blocks/cube1x2x025.mdl
[20:58:20] Gamer_X86: джон, ты в бункере?
[20:58:21] 33<STEAM_0:0:464994387> spawned sent ent_jack_gmod_ezweapon_pocketpistol
[20:58:22] John Drog<STEAM_0:0:168731787> spawned model models/hunter/blocks/cube1x2x025.mdl
[20:58:23] Miku<STEAM_0:0:448732644> spawned sent item_healthkit
[20:58:26] Пиромант: толик, а как ты себе лицо запозил?
[20:58:32] Gamer_X86: я уже там
[20:58:32] Miku<STEAM_0:0:448732644> spawned sent item_healthkit
[20:58:35] Miku<STEAM_0:0:448732644> spawned sent item_healthkit
[20:58:41] Пиромант teleported to sad
[20:58:48] Пиромант: солнышка
[20:58:49] Пиромант: я
[20:58:51] Пиромант: не сад
[20:58:55] TolikUSR_1 teleported to Пиромант
[20:59:00] TolikUSR_1 brought ▰Angry▰Timur▰
[20:59:03] Miku<STEAM_0:0:448732644> spawned sent item_healthkit
[20:59:06] Пиромант: касметолах
[20:59:21] John Drog<STEAM_0:0:168731787> spawned model models/hunter/blocks/cube1x2x025.mdl
[20:59:21] Пиромант: хъхапхапххпхпапхавхпаха
[20:59:24] Пиромант: пхахапвхапххапхапххах
[20:59:33] Пиромант: апхавхапвхвахпхвахравххвахрхпрхвр
[20:59:35] Gamer_X86: БЛЯТь
[20:59:36] Пиромант: я прекрасен
[20:59:37] Gamer_X86: я в билде
[20:59:38] Gamer_X86: сука
[20:59:39] TolikUSR_1 запустил голосование на Вкл/Выкл RP Voice
[20:59:41] Gamer_X86: я даже не заметил
[20:59:42] TolikUSR_1: 1
[20:59:42] Пиромант: 1
[20:59:42] Gamer_X86: пиздец
[20:59:43] ▰Angry▰Timur▰: 1
[20:59:43] Miku: 2
[20:59:46] sad: 1
[20:59:47] Пиромант: сэд
[20:59:48] Gamer_X86 suicided!
[20:59:53] Пиромант: посмотри на меня
[20:59:54] Miku<STEAM_0:0:448732644> spawned sent arccw_ammo_buckshot_large
[20:59:54] Miku<STEAM_0:0:448732644> spawned sent arccw_ammo_buckshot_large
[20:59:55] Miku<STEAM_0:0:448732644> spawned sent arccw_ammo_buckshot_large
[20:59:55] Gamer_X86: 2
[21:00:05] Gamer_X86<STEAM_0:1:425625503> spawned vehicle models/gta_sa/sport cars/turismo.mdl
[21:00:07] TolikUSR_1: /status Суслик
[21:00:12] Gamer_X86: /rp
[21:00:15] TolikUSR_1: /rp
[21:00:17] Пиромант: мы суслики-мутанты
[21:00:23] TolikUSR_1: пирмоант тебя тепнуть ?
[21:00:27] Пиромант: куда?
[21:00:32] TolikUSR_1: ко мне рпшить
[21:00:36] TolikUSR_1: будем сусликами
[21:00:36] Пиромант: /rp
[21:00:39] Пиромант: АДАДДАДАДАДА
[21:00:41] Пиромант: АДАДДАДАДАДА
[21:00:42] TolikUSR_1 brought Пиромант
[21:00:43] Пиромант: ЖАДАДАДАДАД
[21:00:46] Пиромант: ццццц
[21:00:48] John Drog<STEAM_0:0:168731787> spawned model models/hunter/blocks/cube2x2x025.mdl
[21:00:49] Пиромант: цк цк цк
[21:00:57] Пиромант: /tts цк цк цк
[21:00:57] John Drog<STEAM_0:0:168731787> spawned model models/hunter/blocks/cube150x150x025.mdl
[21:00:58] John Drog<STEAM_0:0:168731787> spawned model models/hunter/blocks/cube150x150x025.mdl
[21:01:04] TolikUSR_1: кпсс
[21:01:07] Пиромант: /tts цк кпсс
[21:01:11] John Drog<STEAM_0:0:168731787> spawned model models/hunter/blocks/cube2x2x025.mdl
[21:01:25] Пиромант: мы СУСЛИКИ-КОММУНИСТЫ!
[21:01:36] John Drog<STEAM_0:0:168731787> spawned model models/props_c17/concrete_barrier001a.mdl
[21:01:40] TolikUSR_1 set the armor for Themself to 100
[21:01:45] Gamer_X86<STEAM_0:1:425625503> spawned vehicle models/gta_sa/sport cars/turismo.mdl
[21:01:49] John Drog<STEAM_0:0:168731787> spawned model models/props_phx/construct/concrete_barrier01.mdl
[21:01:55] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_altfire
[21:01:56] Пиромант set the armor for Themself to 100
[21:01:56] John Drog<STEAM_0:0:168731787> spawned model models/props_phx/construct/concrete_barrier01.mdl
[21:01:57] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_altfire
[21:01:57] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_altfire
[21:01:57] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_altfire
[21:01:57] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_altfire
[21:01:58] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_large
[21:01:58] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_large
[21:01:58] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_large
[21:01:58] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_large
[21:01:59] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_large
[21:01:59] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_large
[21:02:00] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_large
[21:02:00] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_large
[21:02:00] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_large
[21:02:00] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_large
[21:02:00] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_large
[21:02:02] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_altfire
[21:02:03] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_altfire
[21:02:03] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_altfire
[21:02:03] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_altfire
[21:02:10] Пиромант: суслики с технологиями комбайнов? ДА
[21:02:16] Gamer_X86 suicided!
[21:02:21] Gamer_X86 suicided!
[21:02:25] ▰Angry▰Timur▰ brought Miku
[21:02:25] John Drog<STEAM_0:0:168731787> spawned model models/props_phx/construct/concrete_barrier01.mdl
[21:02:27] sad: я щас абасус
[21:02:30] Miku<STEAM_0:0:448732644> spawned sent item_healthkit
[21:02:31] Пиромант: ща, оттанцую
[21:02:31] John Drog<STEAM_0:0:168731787> spawned model models/props_phx/construct/concrete_barrier01.mdl
[21:02:34] Gamer_X86: /build
[21:02:41] Пиромант killed TolikUSR_1 using prop_combine_ball
[21:02:44] Пиромант: хэапхав
[21:02:50] Client "Mayonnaise" connected.
[21:02:52] Пиромант killed Miku using prop_combine_ball
[21:02:53] TolikUSR_1: суслика паранили
[21:02:54] Gamer_X86: /status хакер
[21:02:55] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_large
[21:02:55] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_large
[21:02:56] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_large
[21:02:56] Client "Jad" connected.
[21:02:56] TolikUSR_1<STEAM_0:1:445577586> spawned sent combine_mine
[21:02:56] Miku<STEAM_0:0:448732644> spawned sent item_battery
[21:02:56] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_altfire
[21:02:57] Miku<STEAM_0:0:448732644> spawned sent item_battery
[21:02:57] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_altfire
[21:02:57] Miku<STEAM_0:0:448732644> spawned sent item_battery
[21:02:57] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_altfire
[21:02:57] Miku<STEAM_0:0:448732644> spawned sent item_battery
[21:02:57] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_altfire
[21:02:57] Miku<STEAM_0:0:448732644> spawned sent item_battery
[21:02:57] Miku<STEAM_0:0:448732644> spawned sent item_battery
[21:02:57] Miku<STEAM_0:0:448732644> spawned sent item_battery
[21:02:57] Miku<STEAM_0:0:448732644> spawned sent item_battery
[21:03:00] TolikUSR_1 set the armor for Themself to 100
[21:03:01] Пиромант: сусликс win
[21:03:04] John Drog<STEAM_0:0:168731787> spawned model models/props_c17/concrete_barrier001a.mdl
[21:03:05] TolikUSR_1 teleported to Пиромант
[21:03:09] Gamer_X86<STEAM_0:1:425625503> spawned vehicle models/nova/chair_wood01.mdl
[21:03:10] Пиромант: толик, шары закончились
[21:03:12] Gamer_X86: /rp
[21:03:24] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:25] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:25] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:26] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:26] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:26] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:26] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:26] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:26] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:27] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:27] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:27] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:27] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:27] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:27] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:28] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:28] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:28] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:28] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:28] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:29] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:29] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:29] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:29] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:29] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:29] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:03:30] John Drog<STEAM_0:0:168731787> spawned model models/hunter/blocks/cube05x1x025.mdl
[21:03:32] Пиромант killed TolikUSR_1 using prop_combine_ball
[21:03:32] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:03:34] John Drog<STEAM_0:0:168731787> spawned model models/hunter/blocks/cube075x2x025.mdl
[21:03:40] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_building_details/storefront_template001a_bars.mdl
[21:03:42] TolikUSR_1 teleported to Пиромант
[21:03:47] Пиромант killed TolikUSR_1 using prop_combine_ball
[21:03:54] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_altfire
[21:03:54] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_altfire
[21:03:54] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_altfire
[21:03:54] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_altfire
[21:03:55] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_large
[21:03:55] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_large
[21:03:55] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_large
[21:03:55] TolikUSR_1<STEAM_0:1:445577586> spawned sent item_ammo_ar2_large
[21:03:57] TolikUSR_1 set the armor for Themself to 100
[21:04:01] TolikUSR_1 teleported to Пиромант
[21:04:04] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_building_details/storefront_template001a_bars.mdl
[21:04:09] 33<STEAM_0:0:464994387> spawned sent ent_jack_gmod_ezweapon_pocketpistol
[21:04:09] 33<STEAM_0:0:464994387> spawned sent ent_jack_gmod_ezweapon_pocketpistol
[21:04:09] Miku<STEAM_0:0:448732644> spawned sent arccw_ammo_smg1_large
[21:04:09] Miku<STEAM_0:0:448732644> spawned sent arccw_ammo_smg1_large
[21:04:09] Miku<STEAM_0:0:448732644> spawned sent arccw_ammo_smg1_large
[21:04:09] Miku<STEAM_0:0:448732644> spawned sent arccw_ammo_smg1_large
[21:04:15] Пиромант: ххыххыхыхых
[21:04:18] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:04:18] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:04:18] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:04:18] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:04:18] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:04:18] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:04:19] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:04:19] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:04:19] Пиромант<STEAM_0:1:428237499> spawned sent item_ammo_ar2_altfire
[21:04:19] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:04:19] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:04:19] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:04:20] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:04:20] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:04:20] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:04:20] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:04:20] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:04:21] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:04:21] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:04:21] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:04:21] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:04:21] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:04:22] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:04:22] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:04:22] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:04:22] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:04:22] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:04:22] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:04:23] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:04:23] Miku<STEAM_0:0:448732644> spawned vehicle models/nova/airboat_seat.mdl
[21:04:24] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_building_details/storefront_template001a_bars.mdl
[21:04:25] *** Пиромант пидорвав стену
[21:04:26] Miku<STEAM_0:0:448732644> spawned vehicle models/nova/airboat_seat.mdl
[21:04:30] 33<STEAM_0:0:464994387> spawned model models/black1dez/olr/dez_butilka_vodka_01.mdl
[21:04:34] Пиромант killed TolikUSR_1 using prop_combine_ball
[21:04:36] Пиромант killed Miku using prop_combine_ball
[21:04:39] Miku<STEAM_0:0:448732644> spawned sent item_battery
[21:04:39] Miku<STEAM_0:0:448732644> spawned sent item_battery
[21:04:40] Miku<STEAM_0:0:448732644> spawned sent item_battery
[21:04:40] Miku<STEAM_0:0:448732644> spawned sent item_battery
[21:04:40] Miku<STEAM_0:0:448732644> spawned sent item_battery
[21:04:40] Miku<STEAM_0:0:448732644> spawned sent item_battery
[21:04:40] Miku<STEAM_0:0:448732644> spawned sent item_battery
[21:04:44] TolikUSR_1 teleported to Пиромант
[21:04:45] Пиромант: наш суслик на самом деле крыса
[21:04:50] Miku<STEAM_0:0:448732644> spawned sent arccw_ammo_ar2_large
[21:04:51] Miku<STEAM_0:0:448732644> spawned sent arccw_ammo_ar2_large
[21:04:52] Miku<STEAM_0:0:448732644> spawned sent item_ammo_ar2_altfire
[21:04:53] Miku<STEAM_0:0:448732644> spawned sent item_ammo_ar2_altfire
[21:04:53] Buh<STEAM_0:1:519935056> spawned model models/props_lab/blastdoor001c.mdl
[21:04:53] Miku<STEAM_0:0:448732644> spawned sent item_ammo_ar2_altfire
[21:04:53] Miku<STEAM_0:0:448732644> spawned sent item_ammo_ar2_altfire
[21:04:53] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_wasteland/cargo_container01.mdl
[21:04:53] Miku<STEAM_0:0:448732644> spawned sent item_ammo_ar2_altfire
[21:04:53] Miku<STEAM_0:0:448732644> spawned sent item_ammo_ar2_altfire
[21:04:53] Miku<STEAM_0:0:448732644> spawned sent item_ammo_ar2_altfire
[21:04:55] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_building_details/storefront_template001a_bars.mdl
[21:04:56] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_building_details/storefront_template001a_bars.mdl
[21:04:58] Buh<STEAM_0:1:519935056> spawned model models/props_lab/blastdoor001c.mdl
[21:05:00] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_building_details/storefront_template001a_bars.mdl
[21:05:00] Buh<STEAM_0:1:519935056> spawned model models/props_lab/blastdoor001c.mdl
[21:05:00] Пиромант: я суслик-волшебник
[21:05:04] Buh<STEAM_0:1:519935056> spawned model models/props_lab/filecabinet02.mdl
[21:05:11] Buh<STEAM_0:1:519935056> spawned model models/props_junk/wood_crate001a_damaged.mdl
[21:05:14] Buh<STEAM_0:1:519935056> spawned model models/props_junk/wood_crate002a.mdl
[21:05:15] Client "Jad" spawned in server <STEAM_0:1:147507311> (took 139 seconds).
